symbol,days_to_expiry,strike,spot,predicted_spot,T_years,sigma_annual,dividend_yield,market_call,market_put,mc_call_price,mc_put_price,mc_call_std,mc_put_std,mc_call_return_pct,mc_put_return_pct
وسپهح,60,2817.686295918907,2817.686295918907,2817.13669187644,0.238095238095238,0.1646765051295811,0.0,96.93746091414503,83.55180303218799,85.13787295947846,90.51615961203755,131.30224971577684,127.06778147749117,-0.12172371592358049,0.08335375571927005
وسپهح,60,3099.454925510798,2817.686295918907,2817.13669187644,0.238095238095238,0.1646765051295811,0.0,15.402558552960896,282.4469644746996,13.322764969701849,293.6152034364233,53.904004661603835,199.59595231409446,-0.13502909767281746,0.039541012531306985
وسپهح,90,2535.9176663270164,2817.686295918907,2816.861930057663,0.3571428571428571,0.1646765051295811,0.0,316.30869898898527,16.49090980429162,298.83763552163,19.986903541086562,250.34477673559525,61.295645003210744,-0.05523421746919355,0.21199520088850046
وسپهح,90,2817.686295918907,2817.686295918907,2816.861930057663,0.3571428571428571,0.1646765051295811,0.0,120.5045473192274,100.44992554944702,105.69353575994637,112.34105915345636,167.52538256079913,150.67949584972763,-0.12290832079593912,0.118378719934002
وسپهح,90,3099.454925510798,2817.686295918907,2816.861930057663,0.3571428571428571,0.1646765051295811,0.0,29.302534446998152,289.01108009213067,25.715162786226095,306.17541523830903,84.8535575541026,232.26323562543405,-0.12242530308294063,0.059389886161827186
شكربن,30,6125.997637857292,6806.664042063658,6788.661891450831,0.119047619047619,0.1801404804272117,0.0,701.9865505396992,6.751787837947063,658.8772644478569,9.794977981894135,407.39257460561885,51.0450737835636,-0.061410415995433544,0.4507236034348466
شكربن,30,6806.664042063658,6806.664042063658,6788.661891450831,0.119047619047619,0.1801404804272117,0.0,176.76741212072056,160.58034712584686,159.7419491449085,175.35625813953422,247.2618564252841,239.7151271887067,-0.0963156204616765,0.09201568733755121
شكربن,30,7487.330446270024,6806.664042063658,6788.661891450831,0.119047619047619,0.1801404804272117,0.0,13.128457189613869,675.9890899016191,10.200451612702308,706.2232826489167,61.28964694193001,393.4621128291068,-0.2230273926800746,0.044725859039674375
شكربن,60,6125.997637857292,6806.664042063658,6770.70735262326,0.238095238095238,0.1801404804272117,0.0,738.2261448659865,28.45766897591261,683.6173755064125,36.74223490279829,539.9168102448895,124.84885891185601,-0.07397295495337325,0.2911189224211572
شكربن,60,6806.664042063658,6806.664042063658,6770.70735262326,0.238095238095238,0.1801404804272117,0.0,254.5614871617313,222.22585195761167,228.1186742481602,244.26094535412108,360.8460326992524,334.7465577709923,-0.10387593664854378,0.09915630068419079
شكربن,60,7487.330446270024,6806.664042063658,6770.70735262326,0.238095238095238,0.1801404804272117,0.0,49.20130985935225,694.2985153411864,38.596891667788526,758.7997161175628,149.69097514135953,521.1576167186507,-0.21553121699153344,0.09290125119262235
شكربن,90,6125.997637857292,6806.664042063658,6752.800299658097,0.3571428571428571,0.1801404804272117,0.0,777.1473361045855,52.87970994255363,685.109732698507,66.54405892461432,626.0436769584643,182.11928908375003,-0.1184300571207163,0.25840438604722077
شكربن,90,6806.664042063658,6806.664042063658,6752.800299658097,0.3571428571428571,0.1801404804272117,0.0,316.0142036069424,267.5684014339804,259.87258498329146,323.6620973287407,422.57311688917736,420.9258895350436,-0.17765536479961422,0.20964245252480157
شكربن,90,7487.330446270024,6806.664042063658,6752.800299658097,0.3571428571428571,0.1801404804272117,0.0,88.93721713225568,716.3132389483644,69.31904935886413,804.6287186520904,223.73897243024805,611.8649928639195,-0.22058445728314166,0.12329170382692338
وارس,30,5048.393873696178,5609.326526329087,5360.501276287908,0.119047619047619,0.1443198752976853,0.0,574.3713611195526,1.4330212295312492,324.290774154549,14.998828336345056,241.60432992145115,54.06316558152463,-0.43539877489287027,9.466577903560628
وارس,30,5609.326526329087,5609.326526329087,5360.501276287908,0.119047619047619,0.1443198752976853,0.0,118.0843197448603,104.74466723695832,26.970053731386265,276.7304678570597,82.87020078078166,220.49492609472549,-0.7716034288916658,1.6419528092158333
وارس,30,6170.259178961996,5609.326526329087,5360.501276287908,0.119047619047619,0.1443198752976853,0.0,3.528587496822581,549.7876223710409,0.2602755994810147,807.787012848747,6.933019168611449,266.9121738598864,-0.9262380202516198,0.46927100571134245
وارس,60,5048.393873696178,5609.326526329087,5122.713715845906,0.238095238095238,0.1443198752976853,0.0,594.3701083372871,9.454632157078777,174.5741858457762,107.2229141014546,236.0145924189279,172.079408543713,-0.7062870703001257,10.340781145163405
وارس,60,5609.326526329087,5609.326526329087,5122.713715845906,0.238095238095238,0.1443198752976853,0.0,170.86375690121486,144.216175181994,15.247280598759174,504.2334236792462,69.81028516932847,322.99185132428704,-0.9107635178151069,2.496372186011225
